,U (c_0-s_0),U (c_0-s_1),U (c_0-s_2),U (c_0-s_3),U (c_0-s_4),U (c_1-s_0),U (c_1-s_1),U (c_1-s_2),U (c_1-s_3),U (c_1-s_4),U (c_2-s_0),U (c_2-s_1),U (c_2-s_2),U (c_2-s_3),U (c_2-s_4),U (c_0-s*_0),U (c_0-s*_1),U (c_0-s*_2),U (c_0-s*_3),U (c_0-s*_4),U (c_1-s*_0),U (c_1-s*_1),U (c_1-s*_2),U (c_1-s*_3),U (c_1-s*_4),U (c_2-s*_0),U (c_2-s*_1),U (c_2-s*_2),U (c_2-s*_3),U (c_2-s*_4),U (c_0-c_1),U (c_0-c_2),U (c_1-c_2)
0.734375,0.12170736031491465,0.12866856574752336,0.15081241342058413,0.11999190891582102,0.1338845973057985,0.1309037037499554,0.1161778746221317,0.15425713057039592,0.12891051325243025,0.13717156804043823,0.13268442329351365,0.12187408986720329,0.1499268893203328,0.13085662474219317,0.1358839339982184,0.09182168496272805,0.10856952760755173,0.12277790661516222,0.0801097907087045,0.0883238046651068,0.08473079084664642,0.1027222626472997,0.11333670502520773,0.07745213969124484,0.07656765286613079,0.08883264046889086,0.10452687787278869,0.11381511750856724,0.07450123279125848,0.07727747859887013,0.07870986995005624,0.0751042348636781,0.06631748058299694
0.75,0.11611431303355026,0.12259234965047415,0.14276766090279736,0.11432447790005629,0.12699975129920538,0.12402296812462246,0.11100923937591264,0.1451137092848617,0.12198463093053905,0.12962314473703673,0.12585165370084744,0.11601339712811763,0.141467165542363,0.12349797670172696,0.12851485001092738,0.08923592361404753,0.10437954809190725,0.11724054622259356,0.07883099668917004,0.08627928306780433,0.08291948088801931,0.0989106007169776,0.10849906803826917,0.07628050877292622,0.07548780540161779,0.08649497594144565,0.10073159084498064,0.10901177046247612,0.07348098903247827,0.07605473269221172,0.07747936250277368,0.0742517077686949,0.06609042540796577
0.765625,0.11064949563452295,0.11658249600955627,0.13472419919103423,0.10885477622032394,0.12017724601652753,0.11721676636614908,0.10596763051130087,0.13613925640508742,0.1152501657884078,0.12213974478316009,0.11909272304078379,0.11025370893109503,0.13298200648284297,0.11646326690881348,0.12134345138896431,0.08673937857697402,0.10034644776580816,0.11167314778247572,0.07755181374078438,0.08421074882091117,0.08111324278658237,0.09515846353009122,0.10378772589676333,0.07509495396985692,0.07439125337968312,0.08420265700168816,0.0969128278318499,0.10426416777983083,0.0724687148942744,0.07487533003049585,0.07626703219861825,0.07336205079036587,0.06587120839626368
0.78125,0.10532612557118853,0.11063162315412235,0.12676973844127642,0.10363356513268136,0.11348051078012045,0.11066602186105776,0.1011435633273617,0.12735603465735051,0.10871269872615955,0.1150240545298831,0.11258175388680446,0.1046463221339482,0.12464787327573854,0.10973371466598215,0.11434990590702787,0.08430925153534768,0.09647607100707106,0.10626539074100769,0.07628433084405827,0.08215506099757697,0.0793304132191143,0.09156378174244566,0.09912304423990573,0.0739141425201866,0.07333409376055491,0.0819780052145879,0.09315681725702217,0.09962269879308908,0.0714768021313259,0.07371553996162775,0.07509153690510195,0.07245013990421847,0.06565506143084407
0.796875,0.10017701828490871,0.10482582670795114,0.11900408161638798,0.09864351555114956,0.10711389086800127,0.10443277157180333,0.09640549771466683,0.11901599388053541,0.10256021924616437,0.10819569071941768,0.10623272023806545,0.09927360665337343,0.11672469765669158,0.10335659365812541,0.10759508982086025,0.08189281964664157,0.09266239928119122,0.10104897289481099,0.0750289654485225,0.08013388754357474,0.07760235088498446,0.08807253214179361,0.09447874475899881,0.07275926491849906,0.07230466345751937,0.07976735813448266,0.08953336375775753,0.09523505773264807,0.07050849967921016,0.07257116046294287,0.07390656181752006,0.0715632091360388,0.06544285644196887
0.8125,0.09525276786990115,0.09924948002367398,0.11136730073701122,0.09391408494397466,0.10109060984524801,0.09851996872590171,0.09189409332585138,0.11121183298076615,0.09687568909605193,0.10173747599647061,0.10014115960202212,0.09418927858779358,0.1092221713039315,0.09742915263306196,0.10118678680537886,0.07955012666218082,0.08894409719647926,0.09604951117091257,0.07378171454962223,0.0781769710567155,0.07589357738558122,0.08472842414850626,0.09003127450624027,0.07159462837877735,0.07127673665791234,0.07762261506822242,0.08603607507356498,0.09102374493030237,0.06957572108630934,0.07143137768734863,0.07273887940604576,0.07070226125800046,0.06522591553882462
0.828125,0.09056673197773156,0.09398617309228946,0.10400613748619206,0.08951343762223055,0.0954732568385313,0.09302815465844616,0.0877065817405162,0.10389912257564446,0.09160875602481919,0.09566490432010098,0.0944405562900452,0.08937618251473667,0.10209242430420465,0.09202645640597208,0.09516363846271483,0.07733702554572425,0.08542146899695088,0.09139047182951743,0.07256147297780591,0.07626561639085717,0.07424987598148823,0.08164227535147098,0.08585571689338925,0.07047997798354746,0.07027208839058914,0.0755932465608074,0.08266684583192091,0.0869052881875984,0.06867924398475513,0.07032991313830415,0.0716533604074537,0.06989486996014455,0.0650112673842207
0.84375,0.08624419211985905,0.0891494829219468,0.09724050108309666,0.08542452631067646,0.09027316585085729,0.08799960001943291,0.08383608707989684,0.09713804690704587,0.0867193298362223,0.09001631086479371,0.08921452851622089,0.0849971837359256,0.09550237225521405,0.08708590811983835,0.08967117317771237,0.075285464106085,0.08215817085863585,0.08701027265517408,0.07137936507228504,0.0744398130784184,0.07267767995401347,0.07873526067728431,0.08205567809944406,0.06940472269405085,0.06930274179373784,0.07367229942217693,0.07951237135651493,0.08303662124960808,0.06783807965853908,0.06927426627678719,0.0706175820431377,0.0691428980212807,0.06480379454245597
0.859375,0.08222158946276573,0.08471177266419064,0.09105423093351869,0.08171376228055419,0.08548774266970294,0.08345780394473809,0.08021382199073919,0.09080647036391727,0.08234855691085961,0.08488168817577593,0.08434607521039345,0.08100315264276906,0.08950533557662903,0.08259578474086357,0.08465514952598405,0.07342800316568124,0.07910920723920639,0.08298094589156865,0.07029077370457493,0.07275993952042002,0.07119075548214829,0.07606656556200747,0.07865734067152519,0.06839978586608411,0.0683906946136495,0.071858282918319,0.07658158081945626,0.07948000469542886,0.06705531608635595,0.06825857906188189,0.06963401793937092,0.06842874674084479,0.06460851221474784
0.875,0.07855803250779364,0.08075233645680355,0.08556143083061976,0.07838097416664463,0.08117483190588187,0.0793626077828961,0.07692939230805843,0.08509503726446488,0.07848646965959594,0.08034516807868396,0.07991028282191975,0.07742675617508207,0.08409401954880655,0.07860358272706092,0.0801465484936989,0.07175052779010639,0.07630713353543558,0.07934016211603218,0.06928351761088965,0.07122740840766677,0.06977251949177463,0.07360812400661704,0.07564422896081496,0.06747051167927492,0.0675473939222481,0.07021641717424294,0.07393317215798931,0.076235610340083,0.0663034204724549,0.06731478435063933,0.0687270878561158,0.0677614609472744,0.06442697711558465
0.890625,0.0753295583316802,0.07722042019931712,0.08075372983590591,0.07545391831987772,0.07743215005761778,0.07575447535511382,0.07398076776119403,0.08005369523854043,0.07511976495770922,0.07643938116794104,0.07602488276016381,0.07423794947658424,0.07926857677536742,0.07514198116973114,0.07621178762471587,0.07022851939431715,0.07380067306955507,0.07606910596832017,0.0683296567399922,0.06984693316577817,0.0684615699910833,0.07140780441390979,0.07293164261205984,0.06664726414774107,0.06675234189652555,0.06871944969691282,0.07155690225328049,0.07331126906207283,0.06562276366395281,0.06645927358586973,0.06790892228635531,0.06715370580125131,0.06425871101702123
0.90625,0.07256691980131319,0.07412099266506206,0.07665873952789656,0.07286428701654804,0.07424097290510973,0.07260283862636527,0.07141002652781847,0.07570545505520043,0.07224218283414016,0.07314117453284384,0.0726708197649425,0.07146286316591603,0.07511543748757597,0.07216236901969207,0.07286552992740022,0.06890545856301311,0.07156755835534791,0.07322661316764459,0.06747872267362429,0.06864089102873268,0.06729260646844148,0.06947066708867786,0.07053550233028702,0.06592733124960284,0.06603920300627764,0.06737595044305256,0.06945931254254514,0.07075089543105419,0.06502338141609959,0.06567294234789996,0.06719529251644146,0.06658020671191964,0.0641029302072916
0.921875,0.07027804177231874,0.07144036158893324,0.07321053541670902,0.07061034084098275,0.07156899315351971,0.06995862625099944,0.06921129518115418,0.07209410440020726,0.06985474938074034,0.07040351952198468,0.06983415795342589,0.06908183881613157,0.07161934834015013,0.06962809214522889,0.07007036674766881,0.06779189094527532,0.06964541840553344,0.07076230751572007,0.06675236808395577,0.06760875404051353,0.06627779152558866,0.06778645248265663,0.06851234134662446,0.06530611067373834,0.06542627830843553,0.06621726208352219,0.06767821403832716,0.0685537767517631,0.06451012604438489,0.06498882058490099,0.06657606534258595,0.06608889290700265,0.06396032019597815
0.9375,0.06843950675272706,0.06926641019232875,0.07040908885115743,0.06878956964972954,0.06944556571599379,0.06781304403242562,0.06741788131297898,0.06920570499917561,0.06786556844770802,0.06819935591248277,0.06753632753939706,0.06708337094853378,0.06874878822601165,0.06754327150741736,0.06781934355252695,0.06687131476044547,0.06807432239949832,0.06872227569200627,0.06614838929718579,0.06674677773433443,0.06542078902352902,0.06638767005421012,0.06685564364728899,0.06478428789626156,0.06490165279556835,0.06524815733522717,0.06622021050750718,0.06672002030364113,0.06408158739230314,0.06441799146463664,0.06603359558091597,0.06567738936690445,0.06383772570731773
0.953125,0.06703438549024845,0.06758157154432318,0.06821472228416134,0.06738087658838698,0.06777021340193762,0.06615378703650801,0.06601365435715761,0.06698080415031682,0.06632321729229912,0.0665352521743826,0.06574496421166509,0.065523395567851,0.06652142883603326,0.06587401581077373,0.06606551912972629,0.06612954950607662,0.0668192107777302,0.06714111893606292,0.0656683890356553,0.06606913098490026,0.06473099683182479,0.06530407891869335,0.06555367408350778,0.06435889966898854,0.06447027213117254,0.0644472769978941,0.06504116679972685,0.06526894793742687,0.06374542144350495,0.06396722497755082,0.06560090445645661,0.06534153303107332,0.0637398195997743
0.96875,0.06603673513388461,0.06633330976258513,0.06667160672521674,0.06636397194017525,0.06658259289159986,0.0649621448230923,0.06497716486428055,0.06542194618579414,0.06521963397218758,0.06535286649545911,0.06447754498950624,0.06441229506699228,0.064933667572352,0.06467640018317858,0.06481990800176837,0.06557897992633477,0.06590025009472408,0.06600445360488279,0.06533071371997652,0.06556294386400197,0.06423516992428667,0.06451526041566794,0.06460822358796185,0.06404895241172806,0.06415377714882604,0.06385802124659244,0.06416864045239043,0.0642075346864492,0.06350131774186274,0.06362511287609046,0.065289267176151,0.06509611018271697,0.06366804105622277
0.984375,0.06544330495363393,0.06557264939711269,0.0657031769148612,0.06574078677984836,0.06586093773902425,0.06423383385946226,0.06431445363510244,0.06446835538811568,0.06454892335938733,0.06462767222985996,0.06372418620234913,0.06373795731523893,0.06394086462195685,0.06395688220443582,0.06405197091504641,0.0652319122316608,0.06535015990552455,0.06531362643206864,0.06512967789716542,0.06525253177170517,0.06393489699708471,0.06404130983706766,0.06402022634453687,0.06385731394826766,0.06395571330929523,0.06348532965824696,0.06360385332153065,0.06357172734466317,0.06335823521118601,0.06343266222112773,0.06510982430928307,0.06495911193327908,0.06362878410977907
1.0,0.06524247545017949,0.06531043763924568,0.06535216164604442,0.0655248021818204,0.06560970045680758,0.0639923050023492,0.06406631681739974,0.06411152277207106,0.06429715757914328,0.06438780051082896,0.06348775987363531,0.06354406504158343,0.0635791189568176,0.06372710849874394,0.06380122406038241,0.06511098019977687,0.06515071020448172,0.06509238001390319,0.0650635105575536,0.06515218016268531,0.06384725726548016,0.06389140593243733,0.06382646314140307,0.06379399812998321,0.0638930331539453,0.06338270927253947,0.06341376542853566,0.06336843503866253,0.0633466834046169,0.06341492761962911,0.06506298649115558,0.06492288743687141,0.0636295984427026
